round,id1,id2,bid1,bid2
7113,21,17,cooperate,cooperate
7114,8,13,defect,defect
7115,12,18,defect,defect
7116,10,22,defect,cooperate
7117,5,7,defect,defect
7118,21,23,defect,defect
7119,19,22,defect,defect
7120,12,3,defect,defect
7121,18,13,cooperate,cooperate
7122,1,8,cooperate,defect
7123,4,14,defect,defect
7124,20,10,cooperate,cooperate
7125,24,9,defect,defect
7126,2,17,cooperate,cooperate
7127,6,16,defect,defect
7128,15,11,defect,cooperate
7129,10,16,defect,defect
7130,2,9,cooperate,defect
7131,24,1,defect,cooperate
7132,8,13,defect,defect
7133,15,3,defect,defect
7134,20,6,cooperate,cooperate
7135,11,12,cooperate,defect
7136,14,7,cooperate,cooperate
7137,21,5,defect,defect
7138,17,4,defect,defect
7139,23,18,defect,defect
7140,19,22,defect,defect
7141,12,1,defect,defect
7142,24,7,cooperate,cooperate
7143,23,10,defect,defect
7144,14,6,cooperate,cooperate
7145,21,16,defect,defect
7146,22,13,cooperate,cooperate
7147,4,9,defect,defect
7148,2,3,cooperate,cooperate
7149,5,19,defect,defect
7150,15,20,defect,cooperate
7151,17,11,defect,cooperate
7152,18,8,defect,cooperate
7153,18,20,defect,cooperate
7154,12,9,defect,defect
7155,4,21,defect,defect
7156,16,15,defect,defect
7157,1,19,cooperate,cooperate
7158,2,14,cooperate,cooperate
7159,5,7,defect,defect
7160,8,24,defect,cooperate
7161,6,17,cooperate,cooperate
7162,11,3,defect,defect
7163,22,23,defect,defect
7164,10,13,cooperate,defect
7165,2,9,cooperate,defect
7166,16,17,defect,defect
7167,23,22,defect,defect
7168,5,18,defect,defect
7169,24,13,defect,defect
7170,10,12,defect,defect
7171,1,4,cooperate,defect
7172,11,14,cooperate,defect
7173,6,19,cooperate,cooperate
7174,3,21,cooperate,cooperate
7175,20,7,cooperate,defect
7176,8,15,cooperate,defect
7177,6,19,cooperate,cooperate
7178,7,15,defect,defect
7179,11,3,defect,defect
7180,18,10,defect,defect
7181,16,5,defect,defect
7182,22,13,cooperate,cooperate
7183,2,1,cooperate,cooperate
7184,23,20,defect,cooperate
7185,9,17,defect,defect
7186,21,4,defect,defect
7187,24,8,cooperate,defect
7188,12,14,defect,defect
7189,13,16,defect,defect
7190,17,23,defect,defect
7191,6,1,cooperate,cooperate
7192,20,12,cooperate,defect
7193,19,2,cooperate,cooperate
7194,24,10,defect,cooperate
7195,8,21,defect,cooperate
7196,5,14,defect,defect
7197,7,11,defect,cooperate
7198,4,18,defect,defect
7199,3,15,defect,defect
7200,22,9,defect,defect
7201,2,7,cooperate,defect
7202,18,6,defect,defect
7203,21,9,defect,defect
7204,5,17,defect,defect
7205,15,19,defect,defect
7206,11,16,cooperate,defect
7207,8,13,defect,defect
7208,24,20,defect,cooperate
7209,4,3,defect,defect
7210,12,22,defect,defect
7211,23,14,defect,defect
7212,10,1,cooperate,defect
7213,4,13,defect,defect
7214,7,15,defect,defect
7215,16,14,defect,defect
7216,20,10,cooperate,cooperate
7217,11,12,defect,defect
7218,17,1,cooperate,cooperate
7219,5,18,defect,defect
7220,19,23,defect,defect
7221,22,8,defect,cooperate
7222,21,9,defect,defect
7223,2,6,cooperate,cooperate
7224,3,24,defect,defect
7225,14,22,cooperate,cooperate
7226,16,11,defect,defect
7227,10,3,defect,defect
7228,12,24,defect,defect
7229,9,17,defect,defect
7230,23,15,defect,defect
7231,1,6,cooperate,cooperate
7232,5,4,defect,defect
7233,18,19,defect,defect
7234,21,7,defect,defect
7235,8,2,cooperate,cooperate
7236,13,20,cooperate,cooperate
7237,16,15,defect,defect
7238,19,8,defect,defect
7239,17,6,cooperate,cooperate
7240,22,11,cooperate,cooperate
7241,7,20,defect,cooperate
7242,1,2,cooperate,cooperate
7243,14,4,defect,defect
7244,9,10,defect,defect
7245,24,13,defect,defect
7246,23,18,defect,defect
7247,21,12,defect,defect
7248,3,5,defect,defect
7249,24,6,defect,defect
7250,5,21,defect,defect
7251,23,17,defect,defect
7252,1,20,cooperate,cooperate
7253,7,15,defect,defect
7254,2,13,cooperate,cooperate
7255,4,16,defect,defect
7256,18,3,defect,defect
7257,9,22,defect,defect
7258,19,8,defect,defect
7259,10,11,cooperate,defect
7260,14,12,defect,defect
7261,3,9,defect,defect
7262,14,10,defect,defect
7263,18,5,defect,defect
7264,7,24,cooperate,defect
7265,22,1,cooperate,cooperate
7266,12,23,defect,defect
7267,4,6,defect,defect
7268,11,16,cooperate,cooperate
7269,13,2,cooperate,cooperate
7270,17,21,cooperate,cooperate
7271,20,19,cooperate,cooperate
7272,8,15,defect,defect
7273,10,24,defect,defect
7274,2,18,cooperate,cooperate
7275,14,22,cooperate,cooperate
7276,16,21,defect,defect
7277,3,8,defect,defect
7278,7,17,cooperate,cooperate
7279,15,4,defect,defect
7280,9,20,defect,cooperate
7281,11,5,defect,defect
7282,23,1,defect,cooperate
7283,19,13,cooperate,cooperate
7284,12,6,defect,defect
7285,6,1,cooperate,cooperate
7286,18,15,defect,defect
7287,5,2,defect,cooperate
7288,8,16,defect,cooperate
7289,3,20,cooperate,cooperate
7290,23,17,defect,defect
7291,4,10,defect,defect
7292,24,22,cooperate,defect
7293,9,11,defect,defect
7294,12,21,defect,defect
7295,7,19,cooperate,cooperate
7296,14,13,cooperate,cooperate
7297,20,4,cooperate,defect
7298,2,13,cooperate,cooperate
7299,10,8,defect,defect
7300,24,14,defect,defect
7301,12,9,defect,defect
7302,6,15,defect,defect
7303,1,22,cooperate,cooperate
7304,5,11,defect,defect
7305,18,17,defect,defect
7306,16,19,defect,defect
7307,23,3,defect,defect
7308,21,7,defect,defect
7309,5,19,defect,defect
7310,11,14,cooperate,cooperate
7311,13,12,defect,defect
7312,3,2,cooperate,cooperate
7313,6,16,defect,defect
7314,21,20,cooperate,cooperate
7315,17,24,defect,defect
7316,8,23,defect,defect
7317,10,9,defect,defect
7318,15,18,defect,defect
7319,7,1,cooperate,cooperate
7320,4,22,defect,defect
7321,3,24,defect,defect
7322,20,6,cooperate,cooperate
7323,15,21,defect,defect
7324,12,22,defect,defect
7325,14,11,cooperate,cooperate
7326,5,8,defect,cooperate
7327,17,19,cooperate,cooperate
7328,9,23,defect,defect
7329,4,7,defect,defect
7330,2,18,cooperate,defect
7331,10,1,cooperate,cooperate
7332,13,16,defect,defect
7333,24,22,defect,cooperate
7334,17,23,defect,defect
7335,5,8,defect,cooperate
7336,14,2,cooperate,cooperate
7337,11,6,defect,cooperate
7338,12,9,defect,defect
7339,21,4,defect,defect
7340,7,20,defect,cooperate
7341,1,10,cooperate,cooperate
7342,13,18,cooperate,cooperate
7343,19,3,cooperate,cooperate
7344,15,16,defect,defect
7345,23,21,defect,defect
7346,24,3,defect,defect
7347,2,19,cooperate,cooperate
7348,11,9,cooperate,defect
7349,22,12,defect,defect
7350,18,15,defect,defect
7351,1,13,cooperate,cooperate
7352,20,7,cooperate,defect
7353,4,14,defect,defect
7354,16,8,defect,cooperate
7355,17,10,cooperate,defect
7356,6,5,defect,defect
7357,10,3,defect,defect
7358,6,17,cooperate,cooperate
7359,9,12,defect,defect
7360,5,19,defect,defect
7361,20,23,cooperate,defect
7362,18,13,cooperate,cooperate
7363,7,14,cooperate,cooperate
7364,22,1,cooperate,cooperate
7365,24,8,cooperate,defect
7366,11,2,defect,cooperate
7367,16,21,defect,defect
7368,4,15,defect,defect
7369,23,2,defect,cooperate
7370,6,10,defect,cooperate
7371,15,13,defect,defect
7372,9,19,defect,defect
7373,1,21,cooperate,cooperate
7374,3,12,defect,defect
7375,11,5,cooperate,defect
7376,22,8,cooperate,defect
7377,17,20,cooperate,cooperate
7378,14,7,cooperate,cooperate
7379,18,4,defect,defect
7380,16,24,defect,defect
7381,23,2,defect,cooperate
7382,6,7,cooperate,cooperate
7383,13,8,defect,defect
7384,18,11,defect,cooperate
7385,12,20,defect,cooperate
7386,24,17,defect,defect
7387,22,16,cooperate,cooperate
7388,10,19,cooperate,defect
7389,5,4,defect,defect
7390,3,21,cooperate,cooperate
7391,14,1,cooperate,cooperate
7392,9,15,defect,defect
7393,9,3,defect,defect
7394,1,13,cooperate,cooperate
7395,5,4,defect,defect
7396,20,17,cooperate,cooperate
7397,23,8,defect,cooperate
7398,14,6,cooperate,cooperate
7399,21,18,cooperate,cooperate
7400,15,2,defect,cooperate
7401,7,11,defect,defect
7402,19,12,defect,defect
7403,22,10,defect,cooperate
7404,24,16,defect,defect
7405,18,2,defect,cooperate
7406,12,13,defect,defect
7407,5,15,defect,defect
7408,10,22,cooperate,defect
7409,20,24,cooperate,defect
7410,21,23,defect,defect
7411,6,4,defect,defect
7412,11,8,defect,cooperate
7413,7,17,cooperate,cooperate
7414,1,19,cooperate,cooperate
7415,14,3,cooperate,cooperate
7416,9,16,defect,defect
7417,2,24,cooperate,cooperate
7418,13,11,cooperate,defect
7419,7,9,defect,defect
7420,1,20,cooperate,cooperate
7421,4,3,defect,defect
7422,23,10,defect,defect
7423,8,18,defect,defect
7424,14,5,defect,defect
7425,19,17,cooperate,cooperate
7426,15,6,defect,defect
7427,22,16,cooperate,cooperate
7428,12,21,defect,defect
7429,17,12,defect,defect
7430,14,8,defect,defect
7431,21,11,cooperate,defect
7432,7,16,defect,defect
7433,24,10,defect,cooperate
7434,23,5,defect,defect
7435,20,4,cooperate,defect
7436,13,22,cooperate,cooperate
7437,18,15,defect,defect
7438,9,1,defect,defect
7439,3,19,cooperate,cooperate
7440,6,2,cooperate,cooperate
7441,6,24,defect,defect
7442,2,11,cooperate,defect
7443,19,23,defect,defect
7444,7,5,defect,defect
7445,1,9,cooperate,defect
7446,18,3,defect,defect
7447,10,8,defect,defect
7448,15,20,defect,cooperate
7449,17,16,defect,defect
7450,21,12,defect,defect
7451,22,14,cooperate,cooperate
7452,13,4,defect,defect
7453,11,13,defect,defect
7454,10,14,cooperate,cooperate
7455,8,21,defect,defect
7456,1,3,cooperate,cooperate
7457,18,9,defect,defect
7458,24,7,defect,defect
7459,20,23,cooperate,defect
7460,4,5,defect,defect
7461,12,17,defect,defect
7462,6,19,cooperate,cooperate
7463,16,22,defect,defect
7464,2,15,cooperate,defect
7465,17,22,cooperate,cooperate
7466,2,15,cooperate,defect
7467,1,11,cooperate,defect
7468,19,12,defect,defect
7469,3,18,defect,defect
7470,13,5,defect,defect
7471,24,8,defect,cooperate
7472,14,4,defect,defect
7473,21,6,cooperate,cooperate
7474,23,10,defect,defect
7475,9,16,defect,defect
7476,7,20,defect,cooperate
7477,19,15,defect,defect
7478,20,6,cooperate,cooperate
7479,10,22,cooperate,cooperate
7480,17,18,defect,defect
7481,2,16,cooperate,defect
7482,11,13,defect,defect
7483,12,14,defect,defect
7484,1,7,cooperate,cooperate
7485,24,4,defect,defect
7486,3,21,cooperate,cooperate
7487,23,8,defect,defect
7488,5,9,defect,defect
7489,15,7,defect,defect
7490,2,9,cooperate,defect
7491,3,20,cooperate,cooperate
7492,14,23,defect,defect
7493,5,22,defect,defect
7494,24,21,defect,defect
7495,12,19,defect,defect
7496,18,1,cooperate,defect
7497,13,17,cooperate,cooperate
7498,4,16,defect,cooperate
7499,6,11,defect,defect
7500,8,10,defect,defect
7501,17,12,defect,defect
7502,16,8,defect,defect
7503,13,21,cooperate,cooperate
7504,11,23,cooperate,defect
7505,24,4,cooperate,defect
7506,19,6,cooperate,cooperate
7507,14,5,defect,defect
7508,20,2,cooperate,cooperate
7509,3,9,defect,defect
7510,7,18,defect,defect
7511,15,22,defect,defect
7512,10,1,defect,cooperate
7513,12,22,defect,defect
7514,20,21,cooperate,cooperate
7515,14,10,defect,defect
7516,23,24,defect,defect
7517,18,19,defect,defect
7518,7,13,cooperate,cooperate
7519,6,4,defect,defect
7520,17,9,defect,defect
7521,15,3,defect,defect
7522,2,5,cooperate,defect
7523,11,16,cooperate,defect
7524,1,8,defect,cooperate
7525,7,5,defect,defect
7526,21,18,cooperate,cooperate
7527,9,14,defect,defect
7528,12,20,defect,cooperate
7529,13,10,cooperate,cooperate
7530,2,11,cooperate,defect
7531,17,15,defect,defect
7532,8,24,defect,cooperate
7533,1,4,defect,defect
7534,23,3,defect,defect
7535,19,6,cooperate,cooperate
7536,22,16,cooperate,defect
7537,8,10,defect,defect
7538,18,9,defect,defect
7539,19,4,defect,defect
7540,23,12,defect,defect
7541,7,16,defect,cooperate
7542,17,21,cooperate,cooperate
7543,2,14,cooperate,cooperate
7544,5,6,defect,defect
7545,22,11,cooperate,defect
7546,3,24,defect,defect
7547,20,15,cooperate,defect
7548,1,13,cooperate,cooperate
7549,22,13,cooperate,cooperate
7550,23,1,defect,defect
7551,5,8,defect,cooperate
7552,9,15,defect,defect
7553,7,16,cooperate,defect
7554,6,4,defect,defect
7555,21,14,cooperate,cooperate
7556,24,12,defect,defect
7557,2,17,cooperate,cooperate
7558,20,19,cooperate,cooperate
7559,11,18,defect,defect
7560,3,10,defect,defect
7561,13,11,defect,cooperate
7562,22,19,defect,defect
7563,12,21,defect,defect
7564,17,16,defect,defect
7565,2,10,cooperate,cooperate
7566,8,20,cooperate,cooperate
7567,3,18,defect,defect
7568,6,23,defect,defect
7569,7,1,cooperate,cooperate
7570,5,14,defect,defect
7571,15,4,defect,defect
7572,9,24,defect,defect
7573,17,14,cooperate,cooperate
7574,5,7,defect,defect
7575,13,23,defect,defect
7576,10,16,defect,defect
7577,18,19,defect,defect
7578,9,6,defect,defect
7579,22,12,defect,defect
7580,3,21,cooperate,cooperate
7581,1,8,cooperate,cooperate
7582,11,15,defect,defect
7583,20,4,cooperate,defect
7584,2,24,cooperate,cooperate
7585,20,8,cooperate,cooperate
7586,23,9,defect,defect
7587,7,24,defect,defect
7588,1,5,defect,defect
7589,14,13,cooperate,cooperate
7590,18,10,defect,defect
7591,4,12,defect,defect
7592,16,19,defect,defect
7593,17,15,defect,defect
7594,11,6,cooperate,defect
7595,2,3,cooperate,cooperate
7596,22,21,cooperate,cooperate
7597,3,14,cooperate,cooperate
7598,21,24,defect,defect
7599,23,11,defect,defect
7600,15,17,defect,defect
7601,7,8,defect,cooperate
7602,5,10,defect,defect
7603,20,18,cooperate,defect
7604,1,16,cooperate,defect
7605,9,13,defect,defect
7606,22,6,cooperate,cooperate
7607,12,2,defect,cooperate
7608,4,19,defect,defect
7609,5,24,defect,defect
7610,7,1,cooperate,cooperate
7611,8,20,defect,cooperate
7612,3,12,defect,defect
7613,13,10,cooperate,defect
7614,2,23,cooperate,defect
7615,15,6,defect,defect
7616,17,22,cooperate,cooperate
7617,4,16,defect,defect
7618,18,19,defect,defect
7619,21,11,defect,defect
7620,9,14,defect,defect
7621,16,17,defect,defect
7622,4,13,defect,defect
7623,18,9,defect,defect
7624,15,14,defect,defect
7625,2,19,cooperate,cooperate
7626,1,12,defect,defect
7627,20,5,cooperate,defect
7628,11,8,defect,defect
7629,6,23,defect,defect
7630,24,22,cooperate,defect
7631,7,3,cooperate,cooperate
7632,21,10,cooperate,defect
7633,17,16,defect,defect
7634,22,10,cooperate,defect
7635,18,14,defect,cooperate
7636,20,2,cooperate,cooperate
7637,6,7,cooperate,cooperate
7638,23,4,defect,defect
7639,19,8,defect,cooperate
7640,13,12,defect,defect
7641,5,3,defect,defect
7642,21,15,defect,defect
7643,11,24,cooperate,defect
7644,9,1,defect,defect
7645,11,3,defect,defect
7646,14,17,cooperate,cooperate
7647,8,16,cooperate,defect
7648,21,23,defect,defect
7649,13,4,defect,defect
7650,24,15,defect,defect
7651,10,20,cooperate,cooperate
7652,5,12,defect,defect
7653,6,19,cooperate,cooperate
7654,22,9,defect,defect
7655,1,18,cooperate,defect
7656,7,2,defect,cooperate
7657,16,11,cooperate,defect
7658,9,1,defect,defect
7659,24,3,defect,defect
7660,15,6,defect,defect
7661,21,12,defect,defect
7662,7,13,cooperate,cooperate
7663,10,2,cooperate,cooperate
7664,17,19,cooperate,cooperate
7665,22,5,defect,defect
7666,14,8,defect,defect
7667,18,4,defect,defect
7668,20,23,cooperate,defect
7669,11,13,cooperate,cooperate
7670,8,21,defect,defect
7671,2,19,cooperate,cooperate
7672,9,20,defect,cooperate
7673,1,14,cooperate,cooperate
7674,7,12,defect,defect
7675,5,17,defect,defect
7676,18,23,defect,defect
7677,15,16,defect,defect
7678,10,3,defect,defect
7679,22,6,cooperate,cooperate
7680,4,24,defect,defect
7681,14,11,cooperate,defect
7682,21,2,cooperate,cooperate
7683,9,16,defect,defect
7684,6,10,cooperate,cooperate
7685,5,19,defect,defect
7686,4,24,defect,defect
7687,3,7,cooperate,cooperate
7688,13,8,defect,cooperate
7689,1,22,cooperate,cooperate
7690,18,12,defect,defect
7691,15,17,defect,defect
7692,20,23,cooperate,defect
7693,15,8,defect,cooperate
7694,10,9,defect,defect
7695,20,23,cooperate,defect
7696,5,2,defect,cooperate
7697,3,19,cooperate,cooperate
7698,11,22,cooperate,defect
7699,21,13,cooperate,cooperate
7700,24,6,defect,defect
7701,1,12,cooperate,defect
7702,16,14,defect,defect
7703,18,4,defect,defect
7704,7,17,cooperate,cooperate
7705,17,12,defect,defect
7706,24,5,defect,defect
7707,22,9,defect,defect
7708,1,23,defect,defect
7709,14,20,cooperate,cooperate
7710,11,18,defect,defect
7711,21,15,defect,defect
7712,8,19,defect,defect
7713,2,16,cooperate,defect
7714,6,4,defect,defect
7715,7,13,cooperate,cooperate
7716,3,10,defect,cooperate
7717,2,13,cooperate,cooperate
7718,23,14,defect,defect
7719,21,16,defect,defect
7720,18,1,cooperate,defect
7721,24,5,defect,defect
7722,9,19,defect,defect
7723,12,10,defect,defect
7724,22,15,defect,defect
7725,8,11,cooperate,defect
7726,7,3,cooperate,cooperate
7727,6,20,cooperate,cooperate
7728,17,4,defect,defect
7729,16,20,defect,cooperate
7730,8,23,defect,defect
7731,13,11,cooperate,defect
7732,5,6,defect,defect
7733,4,15,defect,defect
7734,3,21,cooperate,cooperate
7735,7,14,cooperate,cooperate
7736,19,12,defect,defect
7737,22,9,defect,defect
7738,24,10,defect,defect
7739,2,18,cooperate,defect
7740,17,1,cooperate,cooperate
7741,10,23,defect,defect
7742,22,15,defect,defect
7743,16,14,defect,defect
7744,6,8,cooperate,defect
7745,7,2,defect,cooperate
7746,3,18,defect,defect
7747,4,19,defect,defect
7748,17,12,defect,defect
7749,21,24,defect,defect
7750,9,5,defect,defect
7751,1,13,cooperate,cooperate
7752,11,20,cooperate,cooperate
7753,14,7,cooperate,cooperate
7754,3,6,cooperate,cooperate
7755,2,18,cooperate,cooperate
7756,1,9,defect,defect
7757,19,11,defect,defect
7758,10,24,defect,defect
7759,8,13,cooperate,cooperate
7760,20,12,cooperate,defect
7761,23,21,defect,defect
7762,16,5,defect,defect
7763,15,17,defect,defect
7764,4,22,defect,defect
7765,4,1,defect,cooperate
7766,8,2,cooperate,cooperate
7767,24,14,defect,defect
7768,13,22,cooperate,cooperate
7769,11,18,cooperate,defect
7770,6,17,cooperate,cooperate
7771,15,21,defect,defect
7772,19,10,defect,defect
7773,12,5,defect,defect
7774,9,23,defect,defect
7775,20,7,cooperate,defect
7776,3,16,defect,defect
7777,16,1,defect,defect
7778,7,6,cooperate,cooperate
7779,11,20,cooperate,cooperate
7780,21,12,defect,defect
7781,14,5,defect,defect
7782,8,9,defect,defect
7783,4,17,defect,defect
7784,3,13,cooperate,cooperate
7785,10,22,cooperate,cooperate
7786,15,23,defect,defect
7787,18,24,defect,defect
7788,2,19,cooperate,cooperate
